#Origin: 29.1822 -175.677 -16.2366
#Radius: 42.878
id, x, y, z, u, v, w, ra, dec, parallax, teff, l, b
5273627752478446848,32.0743,-189.17,-46.1269,-0.0413262,-0.00864784,-0.0178998,130.226,-64.3288,5.06749,6273.22,279.623,-13.5178
5273644279511085440,32.8874,-199.599,-47.2162,-0.0650877,-0.0251781,-0.00516246,130.583,-63.8961,4.814,4944.76,279.356,-13.1381
5273656825115892224,28.8386,-174.818,-42.829,-0.0142599,-0.00126075,-0.00664459,129.76,-64.1676,5.48596,4740.13,279.367,-13.5892
5273657890267686272,26.4721,-161.184,-39.4263,-0.0829629,-0.0227697,-0.0550136,129.744,-64.1242,5.95116,5344.25,279.327,-13.57
5273678609189583744,31.5645,-198.331,-48.6042,-0.0692629,-0.0338977,-0.0138535,129.316,-63.9187,4.83969,4998.25,279.043,-13.6051
5273707437010110464,23.4993,-147.677,-35.1405,-0.0177483,0.00670729,-0.0200456,130.018,-63.6979,6.51006,5520.33,279.041,-13.2245
5274254478402579584,25.828,-157.203,-54.764,-0.0441964,-0.0235505,-0.000673734,118.475,-66.8499,5.93609,5111.28,279.33,-18.9707
5274328695437652736,29.4815,-163.828,-54.1726,-0.0253251,-0.039691,-0.0045869,121.578,-67.173,5.71256,5562,280.201,-18.027
5274415591215406720,28.605,-170.457,-56.6359,-0.0271372,-0.0320225,-0.030681,120.567,-66.6552,5.49805,5355.23,279.526,-18.1428
5274435416785501952,27.2646,-155.199,-49.7884,-0.0301773,-0.0486613,-0.0218567,122.418,-66.7421,6.05128,4755.59,279.964,-17.5347
5274444109799240960,27.1503,-156.802,-50.6898,-0.0176467,0.00112229,0.00499059,121.959,-66.6874,5.98755,4930,279.823,-17.6684
5274467783658950656,32.1952,-184.551,-57.6601,-0.019696,-0.0651938,-0.0160189,123.281,-66.4793,5.10175,4710.93,279.896,-17.1076
5274696722595644416,23.5676,-154.948,-51.0882,-0.0511616,-0.0805762,0.0430086,119.834,-65.8696,6.06625,5446,278.648,-18.054
5274742073152825344,23.4427,-148.457,-46.8314,0.0322299,-0.0195237,-0.00726166,121.804,-65.8019,6.35229,6127.16,278.973,-17.3067
5274771626825820544,24.7286,-158.368,-51.546,-0.0314553,-0.00274215,-0.0127,120.569,-65.9598,5.93924,5158.93,278.875,-17.827
5275504966721181312,23.2269,-166.06,-56.0289,0.0198702,0.00313969,-0.0088114,118.222,-65.4674,5.65644,5555.1,277.962,-18.477
5275621136997200000,23.7866,-172.551,-56.1178,-0.0305289,-0.00830771,-0.000470999,119.443,-65.1011,5.4645,4927,277.849,-17.8578
5275632029034128256,19.9952,-147.161,-46.8097,-0.0140543,-0.00977342,-0.0206603,120.099,-64.8431,6.42196,6586.9,277.738,-17.4943
5275844028620102656,22.2954,-172.029,-55.9277,-0.0500881,-0.0219956,0.00718794,118.958,-64.7098,5.48663,6546.4,277.385,-17.8698
5275962054320744192,19.6962,-170.687,-52.3033,-0.030065,-0.00619784,-0.0379913,120.094,-63.6042,5.56781,5028.51,276.582,-16.9307
5275971881207141248,24.8872,-144.327,-44.4199,-0.020817,0.00989045,-0.0449849,123.661,-66.2703,6.53402,5599.18,279.784,-16.8724
5275971881207141376,24.8468,-144.087,-44.3431,-0.0214008,0.00856732,-0.0449916,123.664,-66.2702,6.54495,5656.5,279.784,-16.8713
5276027608404496256,23.8007,-144.505,-42.7076,-0.022324,-0.025964,-0.011585,124.46,-65.6052,6.55515,6556.9,279.353,-16.2575
5276036958550996736,26.4746,-162.525,-47.0804,-0.0663836,-0.057898,0.0513879,124.965,-65.3677,5.83888,4940.67,279.252,-15.9559
5276085474501467648,24.1513,-150.384,-43.6388,-0.00693024,-0.0424339,-0.0154338,124.749,-65.2781,6.31155,7186.63,279.124,-15.9876
5276131172954268160,26.5976,-164.142,-47.4621,0.0112618,0.00694087,-0.00727279,124.961,-65.3152,5.78289,4160.16,279.204,-15.9303
5276136429994267776,30.3827,-185.731,-52.3494,-0.0548875,-0.0199418,-0.0156814,125.852,-65.1853,5.11916,6080,279.29,-15.5444
5276141309076949248,22.9602,-142.417,-40.061,0.0542051,-0.332846,0.0242154,125.741,-65.0644,6.67935,5806,279.158,-15.5204
5276147665628723328,30.9952,-188.674,-52.8028,0.0864582,-0.0184739,-0.00392613,126.114,-65.1608,5.04134,6028.8,279.329,-15.4381
5276166907081869696,25.016,-157.256,-43.7959,-0.00680737,-0.00722556,0.0557811,125.883,-64.8917,6.05525,5987.33,279.039,-15.3785
5276172335917095680,29.3719,-183.06,-49.7289,-0.0165634,0.00632566,-0.00709692,126.7,-64.7604,5.20956,5637.5,279.115,-15.0146
5276175703174756608,28.9614,-183.774,-50.3012,0.00500196,-0.0172158,-0.0368755,126.279,-64.6918,5.18881,4698.4,278.956,-15.1296
5276201747856254336,29.7797,-192.977,-55.4395,-0.0356201,-0.0470435,-0.0118531,124.618,-64.9179,4.92662,4992.06,278.773,-15.8506
5276207417213108352,29.9803,-193.192,-54.1652,0.00323975,-0.0138486,-0.00261888,125.41,-64.7692,4.92929,5410.25,278.821,-15.4856
5276256963955967104,24.8715,-160.66,-48.8847,-0.0212952,-0.0379357,-0.0186719,122.824,-65.3827,5.89053,5401,278.8,-16.7357
5276292663721498880,24.279,-157.012,-45.9646,-0.0153926,-0.0247997,-0.01485,124.057,-65.0771,6.04618,5740,278.79,-16.1355
5276306235820466048,27.9452,-186.387,-55.3067,0.0233293,-0.00761942,-0.00995987,123.309,-64.9675,5.0912,6175,278.527,-16.3544
5276351453235775744,22.4951,-158.017,-47.4644,0.0368484,-0.00220827,-0.0215466,122.416,-64.7134,6.00534,5643.27,278.102,-16.5612
5276352071707450112,25.5056,-178.57,-53.565,0.0107406,-0.0165311,0.0140655,122.491,-64.7249,5.31442,5998,278.129,-16.5389
5276358806219995136,25.0312,-171.456,-50.9705,0.0369974,0.0109181,0.00977312,122.987,-64.8016,5.53664,5789.87,278.306,-16.3919
5276428625209551616,26.1279,-176.072,-48.4483,0.00120422,0.00826251,-0.00458348,125.478,-64.3209,5.42078,6739.6,278.441,-15.226
5276430545056195584,26.0866,-176.79,-49.076,-0.012968,-0.0311914,-0.0223424,125.167,-64.3503,5.39605,4887.39,278.394,-15.3561
5276443945354149760,28.3175,-195.149,-54.2472,-0.042526,-0.00180671,-0.00863901,124.959,-64.2502,4.88954,5404,278.256,-15.3814
5276452161630022528,20.9324,-145.175,-39.8133,0.00873558,0.0070182,-0.0112339,125.282,-64.1061,6.57965,5068.5,278.205,-15.1862
5276456216079021568,24.4228,-171.556,-46.732,0.0149679,-0.00266463,-0.0228828,125.346,-63.9727,5.57177,5890.67,278.102,-15.0926
5276547681703427840,23.2433,-144.858,-39.1205,0.0167996,-0.0204134,-0.00640125,126.866,-64.7153,6.58601,5920,279.116,-14.9306
5276549090449171968,28.7566,-181.221,-48.9851,0.00624062,-0.0449565,-0.0119081,126.712,-64.6438,5.26553,6048.33,279.017,-14.9474
5276556237277956864,23.9789,-153.91,-41.0459,0.00142632,0.00971492,-0.0170396,126.878,-64.4127,6.20794,4971.98,278.855,-14.7624
5276567399892976512,26.3191,-163.105,-42.3291,0.0334037,-0.0901106,-0.0142669,128.02,-64.4494,5.86335,5018.15,279.166,-14.3705
5276601867010393344,28.3145,-183.199,-49.4462,0.000346557,-0.0505492,0.00232945,126.457,-64.4492,5.21227,4740.77,278.786,-14.9352
5276612587248610048,25.6621,-167.448,-44.0569,0.017074,-0.0452784,-0.0143172,127.063,-64.197,5.71305,5653.64,278.713,-14.5781
5276670964445499392,28.9818,-182.006,-45.9655,0.112345,-0.0640975,0.0861148,128.572,-64.1491,5.2647,4930.5,279.048,-14.0043
5276674709656920960,26.4496,-167.998,-41.8367,-0.0475048,-0.0137324,-0.0148731,128.793,-63.9649,5.7098,6113,278.947,-13.8204
5276679588739819264,25.1294,-158.534,-39.2794,-0.0451124,-0.0200737,0.0108609,128.999,-63.9732,6.05146,5687,279.007,-13.7507
5276687491479452032,25.2019,-163.357,-40.1999,-9.46986e-05,0.00878636,-0.00718462,128.854,-63.7376,5.87862,4886.84,278.77,-13.6694
5276700032779882496,28.2131,-184.266,-44.9342,0.0621514,-0.0141276,0.00621559,128.99,-63.6189,5.21505,6265.6,278.705,-13.5524
5276740577274739584,27.5059,-185.973,-43.7682,0.0265221,-0.0176793,-0.0104779,129.443,-63.1304,5.1807,5064.14,278.413,-13.1058
5276759990526739968,20.9841,-143.681,-36.213,-0.00480422,-0.0248538,-0.0244035,127.665,-63.5542,6.68214,4948.73,278.309,-14.0035
5276771054362345216,26.6373,-185.058,-45.4067,0.03737,0.00614646,-0.0126511,128.176,-63.2623,5.19751,5675.88,278.191,-13.6507
5276779403779075328,29.7736,-201.538,-48.2296,-0.0797616,-0.0701575,-0.00355858,129.044,-63.245,4.77655,5468.75,278.404,-13.3189
5276787375238304128,21.3441,-145.021,-34.2154,0.171698,-0.0489561,0.0188706,129.333,-63.117,6.64348,4827.88,278.373,-13.1387
5276799366786615808,28.5378,-201.01,-48.8142,0.0710783,-0.0220668,-0.00781371,128.284,-63.0996,4.789,5821.16,278.08,-13.5192
5276804555107140352,28.697,-202.109,-47.9361,0.0268885,-0.0259045,-0.0158101,128.837,-62.9281,4.76897,4591.57,278.081,-13.215
5276941719181680768,23.5805,-180.202,-46.1757,-0.0608444,-0.116602,-0.0342568,126.189,-62.9981,5.33298,5836.25,277.455,-14.256
5277007067106141824,26.2815,-194.934,-46.9059,0.00229055,0.00219665,-0.0189462,127.996,-62.7163,4.94528,5052.88,277.678,-13.4126
5277008716375304448,22.8448,-169.906,-40.6581,-0.00489523,0.012903,-0.0117744,128.099,-62.66,5.67567,4129.93,277.658,-13.3419
5277131247499085440,25.9594,-187.075,-54.7914,-0.0327612,-0.0112341,0.00403223,122.974,-64.357,5.08507,4839,277.9,-16.1777
5277146743740934016,21.1191,-155.572,-46.218,0.0330184,0.00542987,0.0177552,122.336,-64.3255,6.1102,5164,277.731,-16.4036
5277166775468277376,24.8948,-186.583,-56.6181,-0.0313351,-0.00788142,-0.0100099,121.514,-64.3768,5.08731,6502.33,277.6,-16.7403
5277276241295106432,22.0138,-167.229,-45.9178,-0.0260488,-0.00718535,-0.0105828,124.399,-63.5458,5.7205,6135,277.499,-15.2287
5277336134614247680,19.9093,-164.32,-46.3839,0.00223742,-0.0202074,-0.000644332,122.936,-63.2693,5.81741,5620.37,276.908,-15.6544
5277400868363049984,22.6736,-185.333,-55.7032,-0.0110384,0.00635447,-0.0191586,121.126,-63.7884,5.13224,6370.4,276.975,-16.6116
5277429593106821888,18.2737,-152.344,-44.8018,-0.047251,-0.0117235,-0.00170911,121.65,-63.5157,6.25613,4980,276.84,-16.2773
5277478968050341760,18.4837,-166.721,-49.5756,-0.0113006,-0.0266566,-0.00605163,120.761,-63.1707,5.71705,4054.37,276.326,-16.4648
5277538307318870400,18.7866,-163.413,-46.7474,0.185307,-0.268142,0.0392436,122.162,-63.0794,5.84786,5938.25,276.558,-15.865
5277609913013144960,16.7341,-156.217,-44.3324,-0.026761,-0.01474,-0.0103233,121.912,-62.654,6.12573,4280.59,276.114,-15.7576
5277690967636720896,23.4618,-191.945,-49.8501,-0.011788,-0.000419841,0.0379301,125.269,-62.7056,5.00762,5527,276.969,-14.4556
5277709693694320256,20.1649,-161.274,-41.8964,-0.0803717,-0.0567848,-0.0200691,125.448,-62.8352,5.95794,4885.64,277.127,-14.4548
5277781157652957952,20.1173,-171.458,-44.0464,-0.0168315,0.0106338,-0.0216576,125.225,-62.4027,5.61279,5520.75,276.692,-14.3132
5277818339187876992,24.1449,-200.107,-49.4473,-0.00273698,-0.0154429,0.00891814,126.398,-62.2735,4.81846,5286.75,276.88,-13.7839
5277827268420288512,23.6679,-198.393,-47.999,-0.0482572,-0.00518394,0.0179971,126.806,-62.0608,4.86656,4876.72,276.803,-13.5085
5277839401707554560,21.6227,-178.751,-42.4456,0.0168549,-0.00834772,-0.0219514,127.347,-62.0028,5.40573,5812,276.897,-13.2647
5277854588711710848,19.1624,-162.352,-38.9437,0.024082,-0.00827602,-0.00220855,126.919,-61.9425,5.9505,5061.55,276.732,-13.3992
5277859570873790336,18.1648,-154.17,-36.5059,-0.0743169,-0.0747303,-0.0259164,127.199,-61.8416,6.27072,4779.74,276.72,-13.2334
5277882523178810112,18.6033,-161.641,-39.2594,0.00222195,0.000931775,0.00302888,126.435,-61.8981,5.97453,4896.72,276.565,-13.5655
5277896301433726336,18.2988,-162.115,-39.1274,0.0161374,0.0140686,-0.0106562,126.435,-61.7531,5.96051,5179.87,276.44,-13.4867
5277954777409015424,21.9147,-198.319,-51.3476,0.00280918,0.0105643,-0.0162834,124.586,-62.1462,4.85373,6399.47,276.306,-14.4318
5278000686318772736,19.6092,-182.928,-46.1152,-0.0174148,0.0246893,0.0142114,125.036,-61.803,5.27238,5506,276.119,-14.0718
5278024978653460608,16.811,-163.199,-42.3617,0.0147533,-0.00363642,-0.0168523,124.049,-61.8185,5.90169,4917.58,275.881,-14.4778
5278038653825004928,15.7076,-155.507,-40.753,-0.00963304,-0.0246645,-0.00243979,123.683,-61.794,6.19103,6265.84,275.768,-14.6138
5278054764247631104,16.78,-163.042,-40.7806,0.0191854,-0.0487326,-0.015344,124.954,-61.5505,5.92066,5343,275.876,-13.972
5278062636926654464,15.3109,-150.649,-38.5637,-0.0199431,-0.00240784,0.00463382,124.31,-61.6556,6.39967,4881.2,275.803,-14.2879
5278075762346502528,18.3542,-189.82,-47.7712,0.00285589,0.00314452,0.00511623,124.416,-61.3065,5.08654,5753,275.523,-14.0631
5278105689680100992,18.407,-175.472,-42.8518,-0.0632063,-0.0418352,-0.0116611,125.645,-61.4726,5.5077,5540.38,275.988,-13.6514
5278108678977264512,19.9882,-193.192,-46.5183,0.00532116,-0.0115595,-0.0564952,125.877,-61.3078,5.00709,5344.67,275.907,-13.4691
5278120430004592768,20.7726,-196.267,-46.5313,-0.00884024,0.00191166,-0.0526607,126.38,-61.3078,4.93159,5900,276.042,-13.2661
5278128126589300480,19.0563,-183.058,-42.9833,-0.00474906,-0.022138,0.0308601,126.481,-61.1617,5.29101,5648,275.943,-13.1455
5278129672777543168,20.442,-197.029,-45.688,0.0165,0.00615044,0.00458137,126.732,-61.0592,4.91915,5480,275.923,-12.9879
5278211586393119104,14.7146,-156.789,-36.7667,-0.0560764,-0.0216874,-0.0225344,125.855,-60.6841,6.18379,4371,275.361,-13.1415
5287833614508258304,18.4724,-154.674,-50.7617,-0.00327758,0.000494386,0.000947518,118.032,-64.2956,6.10369,4572,276.81,-18.0492
5287849286845607168,18.1039,-158.859,-52.4491,-0.0323188,0.00823884,-0.0032139,117.511,-64.0777,5.94282,4515.57,276.502,-18.1614
5287932128175535488,20.0674,-171.255,-55.2835,-0.0106285,-0.0282622,-0.0143094,118.476,-64.0689,5.52265,4605.29,276.683,-17.7769
5288261260108727168,14.2969,-150.907,-46.4833,-0.0384839,-0.0126319,-0.00254802,118.742,-62.6589,6.30718,4098.1,275.412,-17.0483
5288962061332331776,13.7628,-157.63,-51.1053,-0.0614705,-0.01636,-0.0242856,116.692,-62.6635,6.01403,5020.92,274.99,-17.8995
5289176878416324352,11.6956,-162.252,-49.6027,0.00048535,0.00144454,-0.00134309,117.754,-61.5127,5.88004,6026.68,274.123,-16.9577
5289366234934302848,10.7312,-162.73,-51.1037,0.0213202,-0.00141439,-0.00578705,116.619,-61.4008,5.85127,6185.2,273.773,-17.3989
5289374687427801856,12.0856,-176.874,-54.9584,0.00624592,-0.0972995,-0.0154695,117.067,-61.4434,5.38764,5770.15,273.909,-17.2233
5289481374418869888,17.2968,-157.255,-47.5936,-0.051067,-0.0192056,-0.0485497,120.165,-63.2583,6.05301,4926,276.277,-16.7433
5289516661870039936,19.7748,-184.836,-54.1084,0.0108522,0.0100295,-0.0361134,121.001,-62.8736,5.16515,6081.1,276.107,-16.229
5289635684003948800,14.7331,-146.075,-40.5072,-0.0119175,-0.0184087,-0.0123975,122.18,-62.193,6.56593,4222.35,275.759,-15.4244
5289750582968468992,17.5343,-193.746,-52.4441,0.0532953,-0.0431407,0.00683901,122.21,-61.5331,4.96319,4903.16,275.171,-15.0873
5289759791379013632,15.4182,-159.634,-48.4714,-0.0357457,-0.0188547,-0.00764294,119.291,-62.6445,5.96867,4866.01,275.517,-16.8167
5289793360842855808,14.3198,-163.029,-48.3973,-0.0481368,-0.0453135,0.00490774,119.481,-62.0646,5.85951,6671.35,275.02,-16.4742
5289866306563973504,13.6163,-161.045,-47.3161,-0.015442,-0.0158526,0.00391621,119.602,-61.8336,5.93812,5095.63,274.833,-16.318
5289902590452393600,14.4826,-161.548,-45.6419,0.0171784,-0.0239777,0.00645046,121.003,-61.7979,5.93488,6196.8,275.123,-15.7166
5289920869832934272,14.1528,-165.502,-46.8171,-0.0736124,-0.0568972,-0.0309951,120.731,-61.6103,5.79449,4915.48,274.888,-15.7405
5289952205914311680,13.837,-167.427,-44.7797,0.00379884,-0.0209852,-0.0161448,122.06,-61.0778,5.75163,7147.69,274.724,-14.9251
5289952274633787904,13.7959,-167.003,-44.6739,0.00476289,-0.0212546,-0.0154708,122.054,-61.0773,5.7662,5057,274.722,-14.9276
5289975707975028224,12.2938,-153.352,-43.3909,0.0179352,0.0114411,-0.000692224,120.422,-61.3573,6.25603,4255.99,274.583,-15.7508
5290013400607911040,13.7599,-179.793,-48.8943,-0.00694807,-0.0227123,-0.00790696,121.279,-60.9049,5.35245,4992.29,274.376,-15.1712
5290024120846206464,12.8768,-170.658,-46.6053,-0.0254716,-0.0652436,-0.0378774,121.108,-60.8829,5.63775,4052.88,274.315,-15.2333
5290054975891959680,18.6176,-193.203,-50.3301,-0.0433347,-0.0119572,-0.0115306,123.548,-61.5352,4.98709,5132,275.504,-14.5367
5290080436458105088,17.4391,-181.604,-46.7101,0.00971491,0.00604895,-0.0204728,123.845,-61.4294,5.30998,5480,275.485,-14.361
5290119915793528960,16.2988,-177.749,-46.5636,-0.116799,-0.0876954,0.0378104,123.124,-61.3569,5.42098,5770.25,275.239,-14.6208
5290141493712479488,14.2933,-166.878,-42.9811,-0.00810683,-0.010531,-0.0162126,123.182,-60.9545,5.78315,6427.3,274.895,-14.3927
5290143486577158784,13.5903,-161.995,-42.2803,-0.0394066,-0.0145198,-0.0201011,122.751,-60.9649,5.95335,5867.66,274.795,-14.5787
5290173443970242048,15.8623,-188.158,-47.1499,-0.0248244,0.0225919,-0.0522759,123.761,-60.7001,5.13813,5020.24,274.819,-14.0201
5290183790552179712,15.4146,-162.719,-40.0129,0.0287346,-0.036864,-0.00759206,124.841,-61.0533,5.94268,4432.09,275.412,-13.7558
5290220108795476352,13.6593,-149.793,-35.4261,-0.0342367,-0.0244743,-0.0096436,125.501,-60.6201,6.47125,6946.18,275.21,-13.253
5290245569361328256,16.105,-186.299,-43.3166,0.0583485,-0.00161228,0.00124625,125.575,-60.2856,5.20982,4843,274.941,-13.0424
5290245569361328384,16.1866,-187.217,-43.5289,0.0596529,-0.00257996,0.0013631,125.577,-60.286,5.18428,4923.17,274.941,-13.042
5290266941118177920,15.8048,-190.751,-46.2646,-0.115212,-0.04777,-0.00499293,124.427,-60.4073,5.07829,5303.6,274.736,-13.5884
5290305698902895872,11.8402,-147.344,-35.1931,-0.0056447,-0.0171784,0.0328808,124.618,-60.1864,6.58107,4681,274.594,-13.3918
5290323802187526784,12.5936,-151,-40.1034,0.0941587,-0.0313026,-0.0126327,122.284,-61.0641,6.37995,4778.82,274.768,-14.8244
5290324115723078656,12.3246,-147.709,-39.1757,0.0925395,-0.0288279,-0.0136938,122.321,-61.0562,6.52266,5727.9,274.77,-14.805
5290370432650309248,13.0069,-165.333,-41.0752,-0.0131369,-0.0414131,-0.0113472,123.626,-60.3771,5.85293,4831.44,274.498,-13.9108
5290388849469817984,13.7276,-183.055,-45.8503,0.0259395,-0.0299508,0.00531708,123.219,-60.2605,5.28517,5003.8,274.289,-14.0239
5290441385509447552,12.1103,-171.192,-42.9743,-0.0501894,-0.0178964,-0.00480753,122.92,-60.0755,5.65232,4773.8,274.046,-14.058
5290530617750759680,9.95143,-144.911,-33.7201,0.0524979,0.00604255,-0.025557,124.482,-59.4658,6.70622,5000.53,273.928,-13.0696
5290554394689364224,9.79177,-148.068,-36.1542,-0.0529932,-0.00278683,-0.0169824,123.286,-59.6697,6.54741,5347,273.783,-13.6928
5290574323337676800,9.88743,-150.085,-35.7351,-0.0858936,-0.0568163,0.0141298,123.827,-59.4883,6.46843,5264.14,273.769,-13.3648
5290585593331955584,11.8959,-185.468,-42.6786,-0.0278755,-0.102389,0.00785166,124.448,-59.1799,5.24421,5551.1,273.67,-12.9333
5290614485572032000,12.9069,-165.677,-49.2771,-0.0157636,-0.0229845,0.00991027,118.88,-61.6011,5.7693,5869.75,274.455,-16.5167
5290725403107101440,11.206,-170.308,-48.452,-0.0169328,-0.0195511,-0.0115933,119.484,-60.7062,5.63634,5050,273.765,-15.8483
5290735264351734144,10.0845,-161.112,-46.6037,0.0381322,-0.027072,-0.0139509,118.856,-60.667,5.95166,6136.53,273.582,-16.1033
5290758899551803520,13.0182,-183.937,-51.3518,-0.02718,-0.0386318,-0.0253039,120.264,-60.8138,5.22429,5104.5,274.048,-15.5618
5290769722869341440,11.7054,-171.858,-48.3672,-0.00323436,-0.0297027,-0.00411019,119.902,-60.7421,5.58916,5027.82,273.896,-15.684
5290831609058568192,11.5973,-186.984,-51.7626,-0.0299801,-0.0169004,-0.0120785,120.011,-60.3347,5.14502,4984.26,273.549,-15.4454
5290855282918322432,10.9362,-176.552,-48.1758,0.00649286,-0.00476917,0.00617188,120.381,-60.2312,5.45454,5197.39,273.545,-15.2349
5290878372662419072,10.5977,-184.211,-49.3974,-0.00241886,-8.37358e-05,0.023787,120.584,-59.8992,5.23522,4918.69,273.293,-14.9874
5290907028678801408,9.16369,-153.76,-45.8571,0.00507478,-0.0482481,-0.00542972,117.837,-60.7336,6.22223,5951,273.411,-16.5788
5291016773687478016,8.64719,-182.488,-52.6082,-0.0551774,-0.0215979,-0.0100314,118.165,-59.9049,5.25993,4419.63,272.713,-16.0643
5291038214164140672,8.75401,-154.687,-42.6616,0.0255862,-0.0226286,-0.00932078,119.818,-60.0471,6.22275,4610.07,273.239,-15.395
5291042715289411072,9.29676,-170.979,-47.2433,-0.0183524,-0.00633178,-0.014116,119.652,-59.9529,5.62969,5497,273.112,-15.4243
5291146172462000384,7.44779,-167.033,-44.7388,0.00882549,-0.0409058,0.0142068,119.924,-59.2678,5.77765,5802.8,272.553,-14.9802
5291152838251523328,7.88973,-182.221,-49.2281,0.0297691,-0.00367932,0.00034364,119.644,-59.2635,5.29328,5100,272.479,-15.1044
5291187472868378624,11.9473,-186.57,-48.6624,-0.0218369,-0.00530314,0.000311667,121.626,-60.0202,5.17649,5467.5,273.664,-14.59
5291191905274415872,10.5355,-168.692,-44.3243,0.0205425,-0.0194608,-0.0407625,121.358,-59.9953,5.72292,5614.67,273.574,-14.6945
5291200185971505024,10.1962,-165.732,-42.5497,-0.00790169,-0.0190807,0.00209773,121.866,-59.7923,5.83395,5877.85,273.521,-14.373
5291230422541304704,10.3356,-169.058,-42.0745,0.0243749,-0.0225965,-0.00290593,122.569,-59.5626,5.72997,4992.82,273.499,-13.9506
5291230491260782080,10.2691,-168.295,-41.8675,0.0242655,-0.0237112,-0.00514217,122.572,-59.5543,5.75612,4776.53,273.492,-13.9452
5291261445087704448,10.4112,-188.611,-49.4787,-0.00265991,-0.0244374,-0.00692427,120.999,-59.6373,5.1211,5219.33,273.159,-14.6779
5291272410141362688,9.40193,-159.292,-40.6137,0.055506,-0.00717956,-0.00581931,121.89,-59.626,6.07323,4174,273.378,-14.2797
5291284539128834176,10.7248,-191.482,-47.6458,-0.0247767,-0.00555144,-0.0241639,122.286,-59.3178,5.06042,6258.8,273.206,-13.9519
